2020-08-05 16:05:00,12980.387,12980.387,0.000,
2020-08-05 16:10:00,12674.550,12674.550,0.000,
2020-08-05 16:15:00,12366.476,12366.476,0.000,
2020-08-05 16:20:00,12015.474,12015.474,0.000,
2020-08-05 16:25:00,11704.805,11704.805,0.000,
2020-08-05 16:30:00,11338.533,11338.533,0.000,
2020-08-05 16:35:00,11010.977,11010.977,0.000,
2020-08-05 16:40:00,10704.102,10704.102,0.000,
2020-08-05 16:45:00,10337.602,10337.602,0.000,
2020-08-05 16:50:00,9960.949,9960.949,0.000,
2020-08-05 16:55:00,9602.271,9602.271,0.000,
2020-08-05 17:00:00,9240.067,9240.067,0.000,
2020-08-05 17:05:00,8874.584,8874.584,0.000,
2020-08-05 17:10:00,8490.750,8490.750,0.000,
2020-08-05 17:15:00,8113.243,8113.243,0.000,
2020-08-05 17:20:00,7716.978,7716.978,0.000,
2020-08-05 17:25:00,7342.612,7342.612,0.000,
2020-08-05 17:30:00,6943.156,6943.156,0.000,
2020-08-05 17:35:00,6524.838,6524.838,0.000,
2020-08-05 17:40:00,6125.188,6125.188,0.000,
2020-08-05 17:45:00,5742.982,5742.982,0.000,
2020-08-05 17:50:00,5347.231,5347.231,0.000,
2020-08-05 17:55:00,4946.030,4946.030,0.000,
2020-08-05 18:00:00,4533.705,4533.705,0.000,
2020-08-05 18:05:00,4149.312,4149.312,0.000,
2020-08-05 18:10:00,3780.963,3780.963,0.000,
2020-08-05 18:15:00,3424.813,3424.813,0.000,
2020-08-05 18:20:00,3058.763,3058.763,0.000,
2020-08-05 18:25:00,2712.119,2712.119,0.000,
2020-08-05 18:30:00,2394.259,2394.259,0.000,
2020-08-05 18:35:00,2101.922,2101.922,0.000,
2020-08-05 18:40:00,1826.242,1826.242,0.000,
2020-08-05 18:45:00,1568.517,1568.517,0.000,
2020-08-05 18:50:00,1345.481,1345.481,0.000,
2020-08-05 18:55:00,1153.041,1153.041,0.000,
2020-08-05 19:00:00,992.270,992.270,0.000,
2020-08-05 19:05:00,859.076,859.076,0.000,
2020-08-05 19:10:00,756.148,756.148,0.000,
2020-08-05 19:15:00,676.104,676.104,0.000,
2020-08-05 19:20:00,615.386,615.386,0.000,
2020-08-05 19:25:00,560.190,560.190,0.000,
2020-08-05 19:30:00,500.936,500.936,0.000,
2020-08-05 19:35:00,443.892,443.892,0.000,
2020-08-05 19:40:00,388.809,388.809,0.000,
2020-08-05 19:45:00,332.080,332.080,0.000,
2020-08-05 19:50:00,272.621,272.621,0.000,
2020-08-05 19:55:00,212.370,212.370,0.000,
2020-08-05 20:00:00,157.835,157.835,0.000,
2020-08-05 20:05:00,110.464,110.464,0.000,
2020-08-05 20:10:00,69.786,69.786,0.000,
2020-08-05 20:15:00,40.165,40.165,0.000,
2020-08-05 20:20:00,19.192,19.192,0.000,
2020-08-05 20:25:00,5.289,5.289,0.000,
2020-08-05 20:30:00,1.195,1.195,0.000,
2020-08-05 20:35:00,0.114,0.114,0.000,
2020-08-05 20:40:00,0.027,0.027,-,
2020-08-05 20:45:00,0.000,0.000,-,
2020-08-05 20:50:00,0.000,0.000,-,
2020-08-05 20:55:00,0.000,0.000,-,
2020-08-05 21:00:00,0.000,0.000,-,
2020-08-05 21:05:00,0.000,0.000,-,
2020-08-05 21:10:00,0.000,0.000,-,
2020-08-05 21:15:00,0.000,0.000,-,
2020-08-05 21:20:00,0.000,0.000,-,
2020-08-05 21:25:00,0.000,0.000,-,
2020-08-05 21:30:00,0.000,0.000,-,
2020-08-05 21:35:00,0.000,0.000,-,
2020-08-05 21:40:00,0.000,0.000,-,
2020-08-05 21:45:00,0.000,0.000,-,
2020-08-05 21:50:00,0.000,0.000,-,
2020-08-05 21:55:00,0.000,0.000,-,
2020-08-05 22:00:00,0.000,0.000,-,
2020-08-05 22:05:00,0.000,0.000,-,
2020-08-05 22:10:00,0.000,0.000,-,
2020-08-05 22:15:00,0.000,0.000,-,
2020-08-05 22:20:00,0.000,0.000,-,
2020-08-05 22:25:00,0.000,0.000,-,
2020-08-05 22:30:00,0.000,0.000,-,
2020-08-05 22:35:00,0.000,0.000,-,
2020-08-05 22:40:00,0.000,0.000,-,
2020-08-05 22:45:00,0.000,0.000,-,
2020-08-05 22:50:00,0.000,0.000,-,
2020-08-05 22:55:00,0.000,0.000,-,
2020-08-05 23:00:00,0.000,0.000,-,
2020-08-05 23:05:00,0.000,0.000,-,
2020-08-05 23:10:00,0.000,0.000,-,
2020-08-05 23:15:00,0.000,0.000,-,
2020-08-05 23:20:00,0.000,0.000,-,
2020-08-05 23:25:00,0.000,0.000,-,
2020-08-05 23:30:00,0.000,0.000,-,
2020-08-05 23:35:00,0.000,0.000,-,
2020-08-05 23:40:00,0.000,0.000,-,
2020-08-05 23:45:00,0.000,0.000,-,
